Time Period,Bank credit,Securities in bank credit,Treasury and agency securities,Treasury and agency securities: Mortgage-backed securities (MBS),Treasury and agency securities: Non-MBS,Other securities,Other securities: Mortgage-backed securities,Other securities: Non-MBS,Loans and leases in bank credit,Commercial and industrial loans,Real estate loans,Real estate loans: Residential real estate loans,Real estate loans: Residential real estate loans: Revolving home equity loans,Real estate loans: Residential real estate loans: Closed-end residential loans,Real estate loans: Commercial real estate loans,Real estate loans: Commercial real estate loans: Construction and land development loans,Real estate loans: Commercial real estate loans: Secured by farmland,Real estate loans: Commercial real estate loans: Secured by multifamily properties,Real estate loans: Commercial real estate loans: Secured by nonfarm nonresidential properties,Consumer loans,Consumer loans: Credit cards and other revolving plans,Consumer loans: Other consumer loans,Consumer loans: Other consumer loans: Automobile loans,Consumer loans: Other consumer loans: All other consumer loans,Other loans and leases: All other loans and leases,Other loans and leases: All other loans and leases: Loans to nondepository financial institutions,Other loans and leases: All other loans and leases: Other loans not elsewhere classified,LESS: Allowance for loan and lease losses,Cash assets,Total fed funds sold and securities purchased under agreements to resell,Loans to commercial banks,Other assets,Total assets,Deposits,Large time deposits,Other deposits,Borrowings,Net due to related foreign offices,Other liabilities,Total liabilities,Residual (assets less liabilities)
1977-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157895.4,,,,,,,
1977-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157969.3,,,,,,,
1977-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160425.6,,,,,,,
1977-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161972.2,,,,,,,
1977-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163018.7,,,,,,,
1977-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165391.5,,,,,,,
1978-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165399,,,,,,,
1978-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165286.2,,,,,,,
1978-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166156.2,,,,,,,
1978-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169082.2,,,,,,,
1978-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168504.2,,,,,,,
1978-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170543.9,,,,,,,
1978-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171714.9,,,,,,,
1978-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171796.2,,,,,,,
1978-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174552.9,,,,,,,
1978-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176005.1,,,,,,,
1978-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176510.8,,,,,,,
1978-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177784.5,,,,,,,
1979-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188851.8,,,,,,,
1979-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193789.9,,,,,,,
1979-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195657.4,,,,,,,
1979-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203729.9,,,,,,,
1979-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205200.3,,,,,,,
1979-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205537.1,,,,,,,
1979-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209327.7,,,,,,,
1979-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213733.6,,,,,,,
1979-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209020.6,,,,,,,
1979-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210289.3,,,,,,,
1979-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208365,,,,,,,
1979-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203183.8,,,,,,,
1980-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207891.8,,,,,,,
1980-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214695.7,,,,,,,
1980-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217498.4,,,,,,,
1980-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222902,,,,,,,
1980-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224152.8,,,,,,,
1980-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223569,,,,,,,
1980-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227050.6,,,,,,,
1980-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233486.6,,,,,,,
1980-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227939.6,,,,,,,
1980-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229686.2,,,,,,,
1980-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227951.2,,,,,,,
1980-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221473.4,,,,,,,
1981-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229765.4,,,,,,,
1981-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236326.4,,,,,,,
1981-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241247,,,,,,,
1981-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247048.6,,,,,,,
1981-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248707.8,,,,,,,
1981-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247566.8,,,,,,,
1981-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248342.4,,,,,,,
1981-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252616.3,,,,,,,
1981-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247724.1,,,,,,,
1981-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247673.5,,,,,,,
1981-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245566.1,,,,,,,
1981-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238042.6,,,,,,,
1982-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249496.1,,,,,,,
1982-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255171.4,,,,,,,
1982-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262904.7,,,,,,,
1982-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270028.3,,,,,,,
1982-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275806.4,,,,,,,
1982-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274503.4,,,,,,,
1982-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276158,,,,,,,
1982-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276627.1,,,,,,,
1982-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271747.7,,,,,,,
1982-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270853.9,,,,,,,
1982-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265208.6,,,,,,,
1982-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259501.5,,,,,,,
1983-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278034.9,,,,,,,
1983-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285246.7,,,,,,,
1983-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296647.6,,,,,,,
1983-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307815.9,,,,,,,
1983-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318641.3,,,,,,,
1983-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317990.1,,,,,,,
1983-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321522.8,,,,,,,
1983-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320199.1,,,,,,,
1983-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317216.5,,,,,,,
1983-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317644.7,,,,,,,
1983-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310006,,,,,,,
1983-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298774.1,,,,,,,
1984-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302534,,,,,,,
1984-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306298,,,,,,,
1984-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320924,,,,,,,
1984-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335422.5,,,,,,,
1984-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347812.8,,,,,,,
1984-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346708.1,,,,,,,
1984-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346508.4,,,,,,,
1984-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342548.8,,,,,,,
1984-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337665.9,,,,,,,
1984-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333532.7,,,,,,,
1984-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326942,,,,,,,
1984-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317604.8,,,,,,,
1985-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324322.3,,,,,,,
1985-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349289.2,,,,,,,
1985-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347039.8,,,,,,,
